attack_first,defense_first,hp_first,name_first,sp_attack_first,sp_defense_first,attack_second,defense_second,hp_second,name_second,sp_attack_second,sp_defense_second,pokedex_number,winner_name
70,80,90,Dewgong,70,95,30,38,42,Bounsweet,30,38,761,Bounsweet
82,78,80,Golduck,95,80,60,30,40,Spearow,31,31,55,Golduck
35,35,38,Kirlia,65,55,71,43,84,Loudred,71,43,281,Kirlia
80,95,60,Klang,70,85,160,110,50,Diancie,160,110,600,Klang
60,62,70,Masquerain,100,82,120,100,150,Giratina,120,100,284,Masquerain
120,100,100,Reshiram,150,120,41,77,66,Lileep,61,87,643,Reshiram
70,65,60,Roserade,125,105,107,75,78,Decidueye,100,100,724,Decidueye
95,85,65,Qwilfish,55,55,5,5,100,Happiny,15,65,440,Happiny
110,150,59,Doublade,45,49,55,55,55,Elgyem,85,55,605,Elgyem
105,75,105,Muk,65,100,55,85,116,Musharna,107,95,518,Musharna
40,60,45,Swablu,40,75,50,45,45,Haunter,115,55,333,Swablu
30,15,45,Smoochum,85,65,70,45,55,Growlithe,70,50,58,Growlithe
69,76,69,Lumineon,69,86,70,50,50,Mudkip,50,50,457,Lumineon
100,70,80,Machoke,50,60,80,140,65,Skarmory,40,70,67,Machoke
53,70,45,Sewaddle,40,60,117,70,66,Fraxure,40,50,540,Sewaddle
50,50,60,Lombre,60,70,80,80,80,Phione,80,80,271,Lombre
50,65,55,Alakazam,175,105,54,54,50,Popplio,66,56,65,Alakazam
105,65,80,Victreebel,100,70,55,55,55,Elgyem,85,55,71,Victreebel
75,90,65,Dragalge,97,123,70,70,100,Dunsparce,65,65,206,Dunsparce
78,95,61,Quilladin,56,58,60,60,65,Persian,75,65,53,Persian
90,72,91,Virizion,90,129,70,73,95,Clefable,95,90,36,Clefable
85,65,68,Gardevoir,165,135,140,70,70,Sharpedo,110,65,282,Gardevoir
48,66,62,Swirlix,59,57,38,33,44,Helioptile,61,43,694,Helioptile
75,53,68,Sliggoo,83,113,30,35,45,Caterpie,20,20,705,Sliggoo
75,115,70,Tapu Fini,95,130,35,45,45,Cherubi,62,53,420,Cherubi
59,50,77,Amaura,67,63,48,48,48,Ditto,48,48,132,Ditto
125,100,75,Armaldo,70,80,82,45,60,Krokorok,45,45,552,Krokorok
82,57,47,Crabrawler,42,47,82,64,71,Purugly,64,59,432,Purugly
120,90,77,Druddigon,60,90,70,70,80,Ludicolo,90,100,621,Druddigon
77,60,70,Galvantula,97,60,55,75,70,Vullaby,45,65,629,Vullaby
165,95,68,Gallade,65,115,95,100,65,Shelgon,60,50,475,Gallade
85,75,70,Tapu Lele,130,115,57,40,46,Nidoran♂,40,40,32,Nidoran♂
100,122,85,Gourgeist,58,75,63,152,50,Toxapex,53,142,748,Toxapex
130,100,80,Latios,160,120,55,40,35,Tynamo,45,40,381,Latios
38,33,44,Helioptile,61,43,48,48,76,Shellos,57,62,694,Helioptile
40,60,60,Lampent,95,60,50,95,85,Togekiss,120,115,608,Lampent
95,75,105,Seismitoad,85,75,10,230,20,Shuckle,10,230,537,Seismitoad
70,45,140,Wigglytuff,85,50,30,32,40,Surskit,50,52,40,Wigglytuff
85,40,50,Cacnea,85,40,40,70,85,Mantine,80,140,226,Mantine
68,72,86,Pyroar,109,66,63,37,45,Elekid,65,55,239,Elekid
55,45,45,Delibird,65,45,25,45,20,Mime Jr.,70,90,439,Mime Jr.
180,160,100,Groudon,150,90,105,100,85,Feraligatr,79,83,383,Groudon
55,45,69,Foongus,55,55,135,60,110,Excadrill,50,65,590,Foongus
45,43,65,Woobat,55,43,70,130,40,Dusclops,60,130,527,Woobat
90,65,68,Gabite,50,55,20,65,35,Togepi,40,65,444,Gabite
130,115,55,Kingler,50,50,10,55,20,Magikarp,15,20,99,Kingler
83,50,70,Rufflet,37,50,101,53,223,Guzzlord,97,53,799,Guzzlord
40,85,55,Togetic,80,105,65,65,95,Sylveon,110,130,700,Sylveon
100,122,85,Gourgeist,58,75,56,77,85,Diggersby,50,77,711,Gourgeist
72,78,68,Hippopotas,38,42,38,38,75,Chinchou,56,56,170,Chinchou
30,35,40,Budew,50,70,60,110,65,Glaceon,130,95,471,Glaceon
150,90,100,Kyogre,180,160,73,70,85,Hypno,73,115,97,Hypno
60,45,50,Roselia,100,80,30,41,38,Zigzagoon,30,41,263,Zigzagoon
70,45,55,Growlithe,70,50,75,115,100,Suicune,90,115,58,Growlithe
130,115,55,Kingler,50,50,140,130,45,Wishiwashi,140,135,99,Kingler
55,80,55,Sandygast,70,45,90,90,75,Houndoom,140,90,229,Houndoom
52,67,42,Binacle,39,56,120,100,150,Giratina,120,100,688,Binacle
64,58,58,Charmeleon,80,65,42,118,30,Shieldon,42,88,410,Shieldon
75,50,70,Stufful,45,50,105,85,85,Gurdurr,40,50,533,Gurdurr
64,45,41,Dratini,50,50,134,95,91,Dragonite,100,100,147,Dratini
147,90,76,Haxorus,60,70,65,40,40,Zorua,80,40,570,Zorua
50,43,45,Fletchling,40,38,63,90,55,Swadloon,50,80,541,Swadloon
131,95,126,Xerneas,131,98,105,105,80,Mesprit,105,105,481,Mesprit
100,60,60,Minior,100,60,92,65,80,Seaking,65,80,119,Seaking
110,90,85,Stoutland,45,90,60,75,60,Servine,60,75,496,Servine
145,150,80,Metagross,105,110,80,105,95,Miltank,40,70,376,Metagross
40,35,40,Tentacool,50,100,55,42,49,Glameow,42,37,72,Tentacool
120,100,100,Reshiram,150,120,85,45,35,Doduo,35,35,643,Reshiram
50,34,90,Drifloon,60,44,130,120,105,Rhydon,45,45,425,Drifloon
64,50,50,Larvitar,45,50,53,48,50,Panpour,53,48,246,Larvitar
52,67,42,Binacle,39,56,33,58,190,Wobbuffet,33,58,202,Wobbuffet
40,15,20,Pichu,35,35,23,48,95,Wynaut,23,48,172,Pichu
60,75,70,Lilligant,110,75,40,35,40,Tentacool,50,100,72,Tentacool
85,55,50,Ponyta,65,65,95,85,65,Qwilfish,55,55,77,Ponyta
64,45,41,Dratini,50,50,90,90,75,Houndoom,140,90,147,Dratini
90,90,70,Darkrai,135,90,50,35,45,Goomy,55,75,704,Goomy
53,48,50,Pansear,53,48,60,55,63,Pidgeotto,50,50,513,Pansear
65,34,45,Shinx,40,34,65,65,51,Vanillish,80,75,583,Vanillish
105,60,65,Primeape,60,70,65,45,50,Grovyle,85,65,57,Primeape
55,30,10,Diglett,35,45,80,50,60,Snubbull,40,40,209,Snubbull
52,43,39,Charmander,60,50,110,60,88,Gumshoos,55,60,735,Gumshoos
30,85,38,Yamask,55,65,40,85,50,Shelmet,40,65,616,Shelmet
105,70,79,Thundurus,145,80,70,90,77,Vikavolt,145,75,642,Thundurus
50,145,58,Cofagrigus,95,105,100,60,35,Dugtrio,50,70,563,Cofagrigus
90,45,1,Shedinja,30,30,115,60,73,Zangoose,60,60,335,Zangoose
131,95,126,Xerneas,131,98,117,80,95,Krookodile,65,70,553,Krookodile
84,65,61,Dragonair,70,70,89,85,75,Grotle,55,65,388,Grotle
85,70,72,Zweilous,65,70,95,85,90,Solrock,55,65,634,Zweilous
82,95,57,Charjabug,55,75,50,58,62,Litleo,73,54,737,Charjabug
120,60,144,Hariyama,40,60,85,80,130,Lapras,85,95,131,Lapras
30,30,30,Sunkern,30,30,40,85,50,Shelmet,40,65,616,Shelmet
20,65,35,Togepi,40,65,92,65,80,Seaking,65,80,175,Togepi
110,120,80,Volcanion,130,90,69,69,60,Brionne,91,81,729,Brionne
100,85,120,Throh,30,85,105,90,70,Lurantis,80,90,538,Throh
115,75,85,Lycanroc,55,75,82,57,47,Crabrawler,42,47,745,Lycanroc
55,39,45,Patrat,35,39,50,50,36,Vanillite,65,60,582,Vanillite
85,85,95,Quagsire,65,65,72,35,50,Sandile,35,35,551,Sandile
90,55,52,Farfetch'd,58,62,105,90,92,Hydreigon,125,90,635,Hydreigon
55,40,35,Tynamo,45,40,43,53,70,Gulpin,43,53,316,Gulpin
125,100,75,Armaldo,70,80,95,85,65,Qwilfish,55,55,348,Armaldo
98,63,65,Togedemaru,40,73,90,70,60,Kecleon,60,120,777,Togedemaru
50,65,55,Alakazam,175,105,45,90,31,Nincada,30,30,65,Alakazam
50,50,50,Snorunt,50,50,95,55,55,Sneasel,35,75,361,Snorunt
120,80,80,Glalie,120,80,75,75,90,Politoed,90,100,362,Glalie
100,80,80,Flygon,80,80,60,32,45,Blitzle,50,32,522,Blitzle
85,55,55,Larvesta,50,55,140,230,70,Aggron,60,80,306,Aggron
150,70,106,Mewtwo,194,120,80,105,95,Miltank,40,70,241,Miltank
65,67,74,Floette,125,128,95,57,65,Magmar,100,85,126,Magmar
20,30,40,Ledyba,40,80,80,85,75,Vileplume,110,90,165,Ledyba
90,55,52,Farfetch'd,58,62,74,74,80,Primarina,126,116,730,Primarina
80,55,75,Timburr,25,35,105,105,80,Mesprit,105,105,481,Mesprit
75,130,75,Uxie,75,130,87,60,46,Axew,30,40,610,Axew
105,65,80,Victreebel,100,70,45,65,40,Mr. Mime,100,120,71,Victreebel
78,73,110,Whiscash,76,71,20,55,50,Metapod,25,25,340,Whiscash
130,80,60,Breloom,60,60,52,43,39,Charmander,60,50,4,Charmander
30,30,40,Lotad,40,50,113,89,137,Lunala,137,107,792,Lunala
110,130,65,Leafeon,60,65,63,152,50,Toxapex,53,142,748,Toxapex
181,131,59,Kartana,59,31,25,35,60,Spoink,70,80,325,Spoink
80,60,75,Furfrou,65,90,120,120,90,Donphan,60,60,232,Donphan
56,77,85,Diggersby,50,77,70,30,48,Yungoos,30,30,734,Yungoos
65,90,50,Pineco,35,35,30,35,40,Noibat,45,40,714,Noibat
65,70,60,Gloom,85,75,130,80,90,Machamp,65,85,44,Gloom
92,75,78,Hawlucha,74,63,80,35,40,Mankey,35,45,701,Hawlucha
65,50,52,Deino,45,50,80,95,75,Bellossom,90,100,633,Deino
125,140,75,Golisopod,60,90,40,85,50,Shelmet,40,65,616,Shelmet
100,100,100,Victini,100,100,73,88,71,Clawitzer,120,89,494,Victini
75,80,70,Manectric,135,80,100,115,60,Klinklang,70,85,601,Klinklang
60,60,60,Spinda,60,60,69,85,55,Bergmite,32,35,712,Bergmite
95,90,50,Deoxys,95,90,150,120,100,Zekrom,120,100,386,Deoxys
10,230,20,Shuckle,10,230,27,60,40,Cottonee,37,50,546,Cottonee
45,40,40,Electrike,65,40,50,58,62,Litleo,73,54,309,Electrike
125,52,100,Honchkrow,105,52,55,30,40,Taillow,30,30,430,Honchkrow
100,80,80,Flygon,80,80,150,120,100,Zekrom,120,100,330,Flygon
85,60,60,Combusken,85,60,52,60,78,Spritzee,63,65,682,Spritzee
140,130,115,Rhyperior,55,55,50,45,40,Natu,70,45,177,Natu
110,130,65,Leafeon,60,65,100,45,45,Trapinch,45,45,328,Trapinch
22,60,45,Spewpa,27,30,120,100,100,Reshiram,150,120,643,Reshiram
70,48,43,Phantump,50,60,117,80,95,Krookodile,65,70,553,Krookodile
95,75,105,Seismitoad,85,75,120,120,100,Dialga,150,100,537,Seismitoad
62,63,60,Ivysaur,80,80,25,28,50,Cleffa,45,55,2,Ivysaur
75,90,55,Hakamo-o,65,70,81,97,86,Cradily,81,107,783,Hakamo-o
85,70,65,Eelektrik,75,70,83,50,70,Rufflet,37,50,603,Eelektrik
50,40,60,Plusle,85,75,48,65,44,Squirtle,50,64,7,Squirtle
147,90,76,Haxorus,60,70,103,120,79,Blastoise,135,115,9,Blastoise
55,80,55,Sandygast,70,45,90,70,70,Mightyena,60,60,262,Mightyena
88,50,64,Liepard,88,50,75,75,90,Politoed,90,100,186,Politoed
110,80,90,Arcanine,100,80,115,60,73,Zangoose,60,60,59,Arcanine
45,160,35,Onix,30,45,84,65,61,Dragonair,70,70,95,Onix
60,79,95,Milotic,100,125,100,135,45,Dusknoir,65,135,477,Dusknoir
105,105,70,Boldore,50,40,70,105,60,Claydol,70,120,344,Claydol
95,69,60,Arbok,65,79,90,90,70,Darkrai,135,90,491,Darkrai
35,55,50,Cascoon,25,25,49,65,45,Chikorita,49,65,268,Cascoon
80,80,65,Croconaw,59,63,52,50,80,Vivillon,90,50,159,Croconaw
75,90,55,Hakamo-o,65,70,85,60,79,Bibarel,55,60,783,Hakamo-o
65,55,75,Palpitoad,65,55,75,75,75,Beheeyem,125,95,606,Beheeyem
90,120,65,Weezing,85,70,50,150,50,Carbink,50,150,110,Weezing
50,120,60,Magcargo,90,80,140,70,70,Sharpedo,110,65,219,Magcargo
30,30,60,Hoothoot,36,56,115,60,70,Cacturne,115,60,163,Hoothoot
63,90,55,Swadloon,50,80,110,76,85,Trevenant,65,82,709,Trevenant
55,115,65,Tangela,100,40,104,78,78,Charizard,159,115,6,Charizard
92,87,90,Nidoqueen,75,85,52,67,42,Binacle,39,56,31,Nidoqueen
62,45,47,Grubbin,55,45,130,80,60,Breloom,60,60,736,Grubbin
65,64,50,Totodile,44,48,130,60,65,Flareon,95,110,158,Totodile
150,70,106,Mewtwo,194,120,70,130,40,Dusclops,60,130,150,Mewtwo
60,79,95,Milotic,100,125,89,116,67,Bronzong,79,116,350,Milotic
38,38,75,Chinchou,56,56,105,70,79,Thundurus,145,80,170,Chinchou
65,48,66,Skiddo,62,57,109,112,58,Durant,48,48,632,Durant
150,140,70,Scizor,65,100,64,58,58,Charmeleon,80,65,212,Scizor
40,50,40,Seedot,30,30,90,85,90,Zapdos,125,90,273,Seedot
45,50,55,Skiploom,45,65,40,40,55,Mareep,65,45,179,Mareep
48,48,76,Shellos,57,62,75,95,75,Serperior,75,95,422,Shellos
98,63,75,Simisage,98,63,150,40,65,Beedrill,15,80,15,Beedrill
100,70,70,Mudbray,45,55,95,85,65,Qwilfish,55,55,211,Qwilfish
78,103,54,Tirtouga,53,45,65,40,45,Rockruff,30,40,744,Rockruff
90,45,1,Shedinja,30,30,107,101,97,Necrozma,127,89,800,Necrozma
35,35,38,Kirlia,65,55,105,79,50,Hitmonchan,35,110,107,Hitmonchan
77,72,123,Aurorus,99,92,62,45,47,Grubbin,55,45,699,Aurorus
120,120,90,Donphan,60,60,20,55,50,Metapod,25,25,232,Donphan
30,35,45,Caterpie,20,20,35,70,25,Magnemite,95,55,10,Caterpie
55,80,55,Sandygast,70,45,65,65,90,Slowpoke,40,40,79,Slowpoke
30,15,90,Igglybuff,40,20,50,35,65,Jynx,115,95,124,Jynx
100,125,100,Tangrowth,110,50,140,65,75,Archeops,112,65,465,Tangrowth
155,109,95,Gyarados,70,130,105,105,70,Boldore,50,40,130,Gyarados
76,64,85,Furret,45,55,120,100,90,Palkia,150,120,484,Palkia
70,40,70,Nuzleaf,60,40,50,50,36,Vanillite,65,60,274,Nuzleaf
112,118,108,Hippowdon,68,72,165,60,97,Rampardos,65,50,409,Rampardos
80,50,80,Grimer,40,50,95,75,105,Seismitoad,85,75,537,Seismitoad
97,66,85,Heatmor,105,66,10,10,255,Blissey,75,135,631,Heatmor
65,70,60,Gloom,85,75,52,50,80,Vivillon,90,50,44,Gloom
70,73,95,Clefable,95,90,150,50,60,Aegislash,150,50,681,Aegislash
30,30,60,Hoothoot,36,56,125,70,75,Azelf,125,70,163,Hoothoot
35,50,45,Petilil,70,50,132,77,97,Crabominable,62,67,548,Petilil
25,41,37,Kricketot,25,41,105,60,60,Zoroark,120,60,401,Kricketot
92,87,90,Nidoqueen,75,85,100,100,100,Mew,100,100,31,Nidoqueen
100,80,80,Flygon,80,80,110,60,88,Gumshoos,55,60,735,Gumshoos
145,90,89,Landorus,105,80,75,105,65,Gligar,35,65,645,Landorus
60,126,103,Audino,80,126,60,60,90,Phanpy,40,40,531,Audino
15,20,20,Feebas,10,55,150,50,60,Aegislash,150,50,349,Feebas
70,50,50,Vibrava,50,50,140,70,70,Sharpedo,110,65,329,Vibrava
53,47,109,Nihilego,127,131,70,50,50,Vibrava,50,50,793,Nihilego
70,70,75,Oricorio,98,70,100,60,73,Seviper,100,60,336,Seviper
65,40,45,Litten,60,40,60,70,70,Cherrim,87,78,421,Cherrim
110,110,75,Altaria,110,105,136,94,65,Lopunny,54,96,428,Lopunny
25,25,28,Ralts,45,35,90,130,100,Relicanth,45,65,280,Ralts
85,45,35,Doduo,35,35,74,74,80,Primarina,126,116,84,Doduo
69,85,55,Bergmite,32,35,95,100,65,Shelgon,60,50,712,Bergmite
90,70,70,Mightyena,60,60,80,95,50,Bonsly,10,45,438,Bonsly
30,30,60,Hoothoot,36,56,65,65,70,Delcatty,55,55,163,Hoothoot
55,30,10,Diglett,35,45,105,75,75,Octillery,105,75,50,Diglett
105,90,70,Lurantis,80,90,50,95,85,Togekiss,120,115,468,Togekiss
45,40,40,Pidgey,35,35,50,40,60,Plusle,85,75,311,Plusle
30,30,30,Sunkern,30,30,85,80,130,Lapras,85,95,131,Lapras
97,66,85,Heatmor,105,66,100,100,100,Victini,100,100,494,Victini
55,55,55,Elgyem,85,55,30,50,45,Gothita,55,65,574,Gothita
120,79,80,Luxray,95,79,65,85,50,Dwebble,35,35,557,Dwebble
115,80,80,Unfezant,65,55,180,160,100,Groudon,150,90,521,Unfezant
90,70,70,Ariados,60,70,70,40,40,Riolu,35,40,168,Ariados
63,80,59,Wartortle,65,80,35,70,25,Magnemite,95,55,8,Wartortle
105,125,50,Mawile,55,95,105,60,60,Zoroark,120,60,303,Mawile
90,65,65,Fearow,61,61,10,230,20,Shuckle,10,230,22,Fearow
40,85,50,Shelmet,40,65,53,62,50,Clauncher,58,63,616,Shelmet
67,85,60,Whimsicott,77,75,45,40,40,Fennekin,62,60,547,Whimsicott
82,57,47,Crabrawler,42,47,100,100,100,Jirachi,100,100,739,Crabrawler
63,37,45,Elekid,65,55,97,66,85,Heatmor,105,66,631,Heatmor
115,85,115,Entei,90,75,35,70,25,Magnemite,95,55,244,Entei
60,60,60,Mismagius,105,105,70,40,70,Nuzleaf,60,40,429,Mismagius
85,50,55,Trumbeak,40,50,160,80,80,Blaziken,130,80,732,Trumbeak
90,70,60,Kecleon,60,120,75,100,60,Metang,55,80,352,Kecleon
60,65,85,Volcarona,135,105,75,37,45,Magby,70,55,637,Volcarona
107,101,97,Necrozma,127,89,20,55,50,Metapod,25,25,800,Necrozma
45,55,30,Staryu,70,55,50,40,55,Minccino,40,40,572,Minccino
100,120,75,Sandslash,25,65,30,30,40,Lotad,40,50,270,Lotad
140,70,70,Sharpedo,110,65,50,95,50,Cubone,40,50,104,Cubone
55,50,50,Pidove,36,30,85,70,45,Pawniard,40,40,519,Pidove
50,150,50,Carbink,50,150,75,75,90,Politoed,90,100,703,Carbink
70,115,70,Magnezone,130,90,95,67,75,Magmortar,125,95,467,Magmortar
58,80,72,Sigilyph,103,80,30,30,60,Hoothoot,36,56,163,Hoothoot
87,63,75,Swanna,87,63,100,70,80,Sawsbuck,60,70,581,Swanna
185,115,80,Heracross,40,105,40,48,52,Steenee,40,48,214,Heracross
30,42,30,Combee,30,42,112,118,108,Hippowdon,68,72,450,Hippowdon
75,80,70,Manectric,135,80,20,15,25,Abra,105,55,63,Abra
40,48,52,Steenee,40,48,56,77,85,Diggersby,50,77,762,Steenee
35,30,40,Weedle,20,20,85,95,110,Lickilicky,80,95,13,Weedle
75,180,95,Slowbro,130,80,33,58,190,Wobbuffet,33,58,80,Slowbro
35,40,35,Hoppip,35,55,38,39,44,Flabébé,61,79,187,Hoppip
100,89,60,Scolipede,55,69,50,45,45,Haunter,115,55,93,Haunter
65,67,74,Floette,125,128,30,30,30,Sunkern,30,30,670,Floette
75,35,50,Bellsprout,70,30,90,90,70,Darkrai,135,90,491,Darkrai
22,60,45,Spewpa,27,30,87,63,75,Swanna,87,63,581,Swanna
165,60,97,Rampardos,65,50,60,130,55,Pyukumuku,30,130,771,Pyukumuku
53,62,50,Clauncher,58,63,55,75,70,Vullaby,45,65,629,Vullaby
40,50,55,Frillish,65,85,110,80,90,Arcanine,100,80,59,Arcanine
75,90,50,Sandshrew,10,35,64,60,68,Salazzle,111,60,758,Salazzle
95,105,90,Ampharos,165,110,20,50,45,Mantyke,60,120,181,Ampharos
45,80,60,Shiinotic,90,100,73,55,62,Fletchinder,56,52,756,Shiinotic
45,80,60,Shiinotic,90,100,60,60,60,Mismagius,105,105,429,Mismagius
45,65,40,Mr. Mime,100,120,75,80,70,Manectric,135,80,122,Mr. Mime
110,95,95,Bouffalant,40,95,100,70,70,Mudbray,45,55,749,Mudbray
84,70,70,Pupitar,65,70,45,43,65,Woobat,55,43,247,Pupitar
49,49,45,Bulbasaur,65,65,55,65,90,Lunatone,95,85,337,Lunatone
70,50,50,Mudkip,50,50,110,110,75,Altaria,110,105,334,Altaria
137,107,137,Solgaleo,113,89,135,105,70,Escavalier,60,105,791,Solgaleo
50,95,85,Togekiss,120,115,120,90,100,Passimian,40,60,766,Passimian
70,130,40,Dusclops,60,130,110,70,60,Dodrio,60,60,85,Dodrio
115,90,95,Incineroar,80,90,52,43,39,Charmander,60,50,727,Incineroar
55,75,70,Vullaby,45,65,77,60,70,Galvantula,97,60,629,Vullaby
90,130,100,Relicanth,45,65,108,133,74,Carracosta,83,65,565,Carracosta
35,45,45,Cherubi,62,53,65,65,51,Vanillish,80,75,583,Vanillish
105,105,80,Mesprit,105,105,65,67,74,Floette,125,128,670,Floette
41,77,66,Lileep,61,87,65,45,76,Chatot,92,42,441,Chatot
47,50,50,Joltik,57,50,100,62,123,Gogoat,97,81,673,Gogoat
72,72,101,Aromatisse,99,89,120,79,80,Luxray,95,79,405,Luxray
45,55,30,Staryu,70,55,120,65,70,Weavile,45,85,461,Weavile
35,50,55,Ledian,55,110,85,50,65,Torracat,80,50,166,Ledian
80,50,80,Grimer,40,50,82,62,67,Pancham,46,48,674,Pancham
90,115,65,Scrafty,45,115,30,50,40,Voltorb,55,55,100,Voltorb
65,65,90,Slowpoke,40,40,95,180,50,Cloyster,85,45,79,Slowpoke
125,60,65,Mienshao,95,60,90,65,68,Gabite,50,55,444,Gabite
55,30,10,Diglett,35,45,120,100,150,Giratina,120,100,50,Diglett
65,48,66,Skiddo,62,57,65,60,65,Espeon,130,95,672,Skiddo
115,85,70,Tapu Koko,95,75,63,45,65,Tepig,45,45,785,Tapu Koko
115,90,95,Incineroar,80,90,185,115,80,Heracross,40,105,727,Incineroar
165,95,68,Gallade,65,115,95,82,80,Garbodor,60,82,475,Gallade
95,95,75,Kingdra,95,95,128,90,100,Meloetta,77,77,648,Meloetta
130,80,110,Mamoswine,70,60,48,54,62,Espurr,63,60,677,Espurr
29,45,40,Burmy,29,45,82,64,71,Purugly,64,59,432,Purugly
57,40,46,Nidoran♂,40,40,65,55,75,Palpitoad,65,55,32,Nidoran♂
120,75,80,Toucannon,75,75,130,115,70,Tapu Bulu,85,95,787,Tapu Bulu
150,140,70,Scizor,65,100,95,95,50,Hitmontop,35,110,212,Scizor
30,15,45,Smoochum,85,65,105,85,85,Gurdurr,40,50,533,Gurdurr
40,90,20,Duskull,30,90,35,30,40,Weedle,20,20,13,Weedle
75,75,78,Dartrix,70,70,82,57,47,Crabrawler,42,47,723,Dartrix
70,45,55,Growlithe,70,50,105,125,50,Mawile,55,95,58,Growlithe
40,52,38,Dewpider,40,72,65,80,60,Gengar,170,95,94,Gengar
60,126,103,Audino,80,126,40,70,30,Horsea,70,25,116,Horsea
70,40,40,Riolu,35,40,108,133,74,Carracosta,83,65,565,Carracosta
70,80,90,Dewgong,70,95,70,40,40,Riolu,35,40,87,Dewgong
55,40,35,Pikachu,50,50,109,112,58,Durant,48,48,25,Pikachu
115,80,80,Unfezant,65,55,150,40,65,Beedrill,15,80,521,Unfezant
105,125,50,Mawile,55,95,50,34,90,Drifloon,60,44,425,Drifloon
30,32,40,Surskit,50,52,95,85,65,Qwilfish,55,55,283,Surskit
120,85,63,Crawdaunt,90,55,68,64,55,Turtwig,45,55,342,Crawdaunt
50,70,60,Electrode,80,80,53,48,50,Panpour,53,48,515,Panpour
75,90,55,Hakamo-o,65,70,131,100,70,Dhelmise,86,90,781,Dhelmise
56,35,30,Rattata,25,35,60,45,45,Lillipup,25,45,19,Rattata
41,40,38,Vulpix,50,65,41,77,66,Lileep,61,87,37,Vulpix
75,95,75,Serperior,75,95,100,100,100,Celebi,100,100,251,Celebi
70,92,68,Araquanid,50,132,85,42,60,Murkrow,85,42,198,Murkrow
65,85,50,Dwebble,35,35,75,150,80,Registeel,75,150,557,Dwebble
100,135,45,Dusknoir,65,135,60,40,45,Torchic,70,50,477,Dusknoir
82,78,80,Golduck,95,80,130,80,95,Beartic,70,80,614,Beartic
103,120,79,Blastoise,135,115,50,120,60,Magcargo,90,80,9,Blastoise
100,70,80,Sawsbuck,60,70,60,60,90,Phanpy,40,40,586,Sawsbuck
105,105,80,Mesprit,105,105,44,50,62,Ducklett,44,50,481,Mesprit
85,85,95,Quagsire,65,65,40,55,30,Meditite,40,55,307,Meditite
125,75,75,Sawk,30,75,125,52,100,Honchkrow,105,52,430,Honchkrow
95,95,95,Type: Null,95,95,105,75,75,Octillery,105,75,772,Type: Null
73,88,71,Clawitzer,120,89,84,70,70,Pupitar,65,70,247,Pupitar
120,79,80,Luxray,95,79,95,125,75,Gliscor,45,75,472,Gliscor
40,15,20,Pichu,35,35,117,70,66,Fraxure,40,50,172,Pichu
47,75,65,Illumise,73,85,108,133,74,Carracosta,83,65,314,Illumise
100,63,75,Zebstrika,80,63,90,72,91,Virizion,90,129,523,Zebstrika
139,139,107,Buzzwole,53,53,76,64,85,Furret,45,55,794,Buzzwole
150,70,106,Mewtwo,194,120,65,85,50,Dwebble,35,35,557,Dwebble
85,40,135,Munchlax,40,85,73,75,65,Volbeat,47,85,313,Volbeat
110,90,85,Stoutland,45,90,120,75,90,Granbull,60,60,508,Stoutland
100,135,45,Dusknoir,65,135,80,95,60,Klang,70,85,477,Dusknoir
89,77,58,Tyrunt,45,45,49,65,45,Chikorita,49,65,696,Tyrunt
84,70,70,Pupitar,65,70,27,60,40,Cottonee,37,50,546,Cottonee
80,110,60,Marowak,50,80,140,130,45,Wishiwashi,140,135,746,Wishiwashi
49,56,49,Finneon,49,61,130,80,110,Mamoswine,70,60,473,Mamoswine
120,95,71,Genesect,120,95,135,130,85,Gigalith,60,80,649,Genesect
101,103,97,Celesteela,107,101,65,65,51,Vanillish,80,75,583,Vanillish
100,70,90,Goodra,110,150,50,70,60,Dustox,50,90,706,Goodra
45,135,30,Nosepass,45,90,85,70,70,Marshtomp,60,70,259,Marshtomp
85,125,50,Sableye,85,115,65,35,55,Buizel,60,30,418,Buizel
75,70,50,Scraggy,35,70,95,95,90,Poliwrath,70,90,62,Poliwrath
45,70,60,Gothorita,75,85,101,103,97,Celesteela,107,101,797,Celesteela
74,74,80,Primarina,126,116,120,100,90,Palkia,150,120,484,Palkia
40,85,55,Togetic,80,105,145,67,72,Greninja,153,71,658,Greninja
51,53,53,Piplup,61,56,100,100,100,Mew,100,100,393,Piplup
120,95,71,Genesect,120,95,130,120,105,Rhydon,45,45,649,Genesect
120,100,70,Camerupt,145,105,132,77,97,Crabominable,62,67,740,Crabominable
55,30,10,Diglett,35,45,55,45,55,Oshawott,63,45,501,Oshawott
60,30,40,Spearow,31,31,84,78,78,Typhlosion,109,85,157,Typhlosion
55,75,90,Lickitung,60,75,75,53,68,Sliggoo,83,113,705,Sliggoo
85,95,110,Lickilicky,80,95,120,98,72,Tsareena,50,98,463,Lickilicky
40,48,52,Steenee,40,48,70,55,55,Aipom,40,55,762,Steenee
46,34,35,Sentret,35,45,115,90,95,Incineroar,80,90,727,Incineroar
105,105,70,Boldore,50,40,65,67,74,Floette,125,128,525,Boldore
55,99,40,Whirlipede,40,79,90,65,65,Fearow,61,61,544,Whirlipede
40,100,35,Omanyte,90,55,95,105,90,Ampharos,165,110,138,Omanyte
90,70,70,Ariados,60,70,105,125,70,Crustle,65,75,168,Ariados
